tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
752,flightexplorer,UA-382-IAD-LAX,12:30 p.m.,12:55 p.m.,3:19 p.m.,3:07 p.m.
753,flightexplorer,AA-4344-ORD-DTW,11:45 a.m.,12:14 p.m.,2:00 p.m.,1:55 p.m.
754,flightexplorer,UA-257-JFK-SFO,2:30 p.m.,2:41 p.m.,6:15 p.m.,5:22 p.m.
755,flightexplorer,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:21 p.m.
756,flightexplorer,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:39 p.m.
757,flightexplorer,UA-248-PHX-ORD,12:57 p.m.,1:43 p.m.,5:15 p.m.,5:24 p.m.
758,flightexplorer,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:26 p.m.
759,flightexplorer,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:34 a.m.
760,flightexplorer,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:38 p.m.
761,flightexplorer,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:04 p.m.
762,flightexplorer,CO-1193-EWR-MCO,9:15 a.m.,9:56 a.m.,12:18 p.m.,12:02 p.m.
763,flightexplorer,AA-3842-MSP-ORD,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:49 a.m.
764,flightexplorer,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:26 a.m.
765,flightexplorer,AA-1007-MIA-PHX,4:55 p.m.,5:09 p.m.,8:05 p.m.,7:43 p.m.
766,flightexplorer,AA-2525-DFW-MIA,7:25 a.m.,7:40 a.m.,11:10 a.m.,10:43 a.m.
767,flightexplorer,UA-938-DEN-ORD,4:16 p.m.,4:35 p.m.,7:35 p.m.,7:23 p.m.
768,flightexplorer,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:47 p.m.
769,flightexplorer,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:36 p.m.
770,flightexplorer,UA-664-ORD-PHL,1:33 p.m.,1:46 p.m.,4:31 p.m.,4:20 p.m.
771,flightexplorer,UA-37-EWR-MCO,1:29 p.m.,1:59 p.m.,4:17 p.m.,4:05 p.m.
772,flightexplorer,AA-1522-SFO-ORD,11:55 p.m.,12:11 a.m.,5:50 a.m.,5:52 a.m.
773,flightexplorer,UA-6273-YYC-SFO,7:35 a.m.,7:41 a.m.,9:43 a.m.,8:33 a.m.
774,flightexplorer,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:42 p.m.
775,flightexplorer,AA-789-ORD-DEN,1:05 p.m.,1:20 p.m.,2:35 p.m.,2:49 p.m.
776,flightexplorer,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:12 p.m.
777,flightexplorer,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:37 p.m.
778,flightexplorer,AA-404-MIA-MCO,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:37 a.m.
779,flightexplorer,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:13 a.m.
780,flightexplorer,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:52 a.m.
781,mia,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:46 p.m.
782,mia,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:08 a.m.
783,mia,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
784,mia,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:04 a.m.
785,mia,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
786,iad,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
787,dfw,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:13 p.m.
788,dfw,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
789,dfw,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
790,dfw,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
791,dfw,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
792,mco,CO-1586-IAH-MCO,7:00 p.m.,7:42 p.m.,10:15 p.m.,10:25 p.m.
793,mco,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:40 p.m.
794,mco,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:33 p.m.
795,mco,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:31 a.m.
796,mco,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,6:55 a.m.,6:50 a.m.
797,mco,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
798,mco,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:28 a.m.
799,mco,CO-1193-EWR-MCO,9:15 a.m.,9:58 a.m.,12:18 p.m.,12:09 p.m.
800,flights,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
801,flights,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
802,flights,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
803,flights,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
804,flights,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
805,flights,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
806,flights,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
807,flights,UA-2830-MCO-CLT,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
808,flights,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
809,flights,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
810,flights,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,6:55 a.m.,6:35 a.m.
811,flights,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
812,flights,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
813,flights,UA-2726-FLL-PHL,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
814,flights,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
815,flights,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
816,flights,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
817,flights,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
818,flights,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
819,flights,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
820,flights,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
821,flights,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
822,flights,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
823,flights,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
824,flights,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
825,flights,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
826,flights,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
827,flights,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
828,flights,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
829,flights,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
830,flights,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
831,flights,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
832,flights,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
833,flights,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m.
834,flights,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
835,flights,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
836,flights,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
837,flights,UA-2945-PHL-CLT,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
838,flights,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
839,flights,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
840,flights,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
841,flights,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
842,flights,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
843,flights,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
844,flights,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
845,flights,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
846,flights,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
847,flights,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
848,flights,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
849,flights,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
850,flights,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
851,flights,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
852,flights,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
853,flights,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
854,flights,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
855,flights,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
856,flights,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
857,flights,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
858,flights,UA-2515-DFW-CLT,7:05 a.m.,7:07 a.m.,10:31 a.m.,10:47 a.m.
859,flights,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
860,flights,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
861,flights,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
862,flights,AA-1522-SFO-ORD,11:55 p.m.,12:10 a.m.,5:50 a.m.,5:42 a.m.
863,flights,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m.,12:29 a.m.,12:01 a.m.
864,flights,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m.,12:15 a.m.,11:49 p.m.
865,flights,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
866,flights,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
867,flights,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
868,flights,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
869,flights,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
870,flights,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,3:50 p.m.,3:40 p.m.
871,flights,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
872,flights,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
873,flights,UA-828-SFO-ORD,11:08 p.m.,11:34 p.m.,5:11 a.m.,5:11 a.m.
874,flights,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
875,flights,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
876,flights,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
877,flights,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m.
878,flights,UA-2708-EWR-CLT,2:55 p.m.,2:52 p.m.,4:53 p.m.,4:44 p.m.
879,flights,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
880,flights,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
881,flights,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
882,flights,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
883,flights,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
884,flights,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
885,flights,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
886,flights,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
887,flights,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
888,flights,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
889,flights,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
890,flights,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
891,flights,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
892,flights,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
893,flights,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
894,flights,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
895,flights,UA-3099-PHX-PHL,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
896,flights,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
897,flights,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
898,flights,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
899,flights,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
900,flights,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
901,flights,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
902,flightarrival,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
903,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.
904,flightarrival,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
905,flightarrival,AA-4344-ORD-DTW,11:45 a.m.,12:14 p.m.,2:00 p.m.,2:01 p.m.
906,flightarrival,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,7:23 a.m.,7:10 a.m.
907,flightarrival,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
908,flightarrival,CO-52-IAH-LAX,7:35 a.m.,7:56 a.m.,9:21 a.m.,9:09 a.m.
909,flightarrival,CO-1090-BOS-IAH,9:45 a.m.,10:35 a.m.,1:16 p.m.,1:19 p.m.
910,flightarrival,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
911,flightarrival,CO-62-IAH-EWR,2:30 p.m.,2:59 p.m.,7:03 p.m.,7:10 p.m.
912,flightarrival,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:00 a.m.
913,flightarrival,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
914,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.
915,flightarrival,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
916,flightarrival,UA-382-IAD-LAX,12:30 p.m.,12:56 p.m.,3:19 p.m.,3:20 p.m.
917,flightarrival,CO-50-CLE-EWR,2:55 p.m.,4:02 p.m.,4:49 p.m.,5:09 p.m.
918,flightarrival,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.
919,flightarrival,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:17 p.m.
920,flightarrival,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:36 p.m.
921,flightarrival,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
922,flightarrival,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:10 p.m.
923,flightarrival,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
924,flightarrival,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
925,flightarrival,UA-2906-PHL-MCO,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:36 p.m.
926,flightarrival,UA-938-DEN-ORD,4:16 p.m.,4:37 p.m.,7:35 p.m.,7:26 p.m.
927,flightarrival,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.
928,flightarrival,CO-16-LAX-EWR,10:25 a.m.,10:37 a.m.,6:44 p.m.,6:34 p.m.
929,flightarrival,UA-2515-DFW-CLT,7:05 a.m.,7:31 a.m.,10:31 a.m.,10:45 a.m.
930,flightarrival,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:56 p.m.
931,flightarrival,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:18 p.m.
932,flightarrival,UA-37-EWR-MCO,1:29 p.m.,2:01 p.m.,4:17 p.m.,4:06 p.m.
933,flightarrival,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m.,12:29 a.m.,12:01 a.m.
934,flightarrival,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
935,flightarrival,AA-1165-JFK-MIA,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:56 a.m.
936,flightarrival,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:40 a.m.
937,flightarrival,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:28 p.m.
938,flightarrival,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,3:50 p.m.,3:40 p.m.
939,flightarrival,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
940,flightarrival,AA-1917-JFK-MCO,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:34 p.m.
941,flightarrival,AA-2268-PHX-ORD,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
942,flightarrival,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:40 p.m.
943,flightarrival,AA-2957-DFW-CVG,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.
944,flightarrival,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
945,flightarrival,AA-789-ORD-DEN,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.
946,flightarrival,UA-854-SFO-IAH,7:53 a.m.,8:07 a.m.,1:39 p.m.,1:27 p.m.
947,flightarrival,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:36 p.m.
948,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.
949,flightarrival,AA-1544-SAN-ORD,11:25 a.m.,11:41 a.m.,5:25 p.m.,4:56 p.m.
950,flightarrival,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
951,flightarrival,CO-1088-CLE-IAH,8:40 a.m.,9:01 a.m.,10:54 a.m.,10:47 a.m.
952,flightarrival,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.
953,flightarrival,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
954,flightarrival,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:49 a.m.
955,flightarrival,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:09 p.m.
956,flightwise,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:30 a.m.,9:22 a.m.
957,flightwise,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,6:50 a.m.,7:49 a.m.
958,flightwise,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:00 a.m.,9:26 a.m.
959,flightwise,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:08 p.m.,7:25 p.m.
960,flightwise,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.
961,flightwise,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:37 p.m.,4:57 p.m.
962,flightwise,UA-3925-IAD-ORF,8:41 a.m.,8:51 a.m.,9:34 a.m.,9:44 a.m.
963,flightwise,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:20 p.m.,4:20 p.m.
964,flightwise,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:17 p.m.,2:49 p.m.
965,flightwise,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:31 p.m.,11:35 p.m.
966,flightwise,CO-1694-LAX-IAH,7:15 p.m.,7:25 p.m.,11:52 p.m.,12:02 a.m.
967,flightwise,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
968,flightwise,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:30 p.m.,6:11 p.m.
969,flightwise,CO-47-IAH-LAX,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
970,flightwise,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:18 a.m.,10:29 a.m.
971,flightwise,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,3:50 p.m.,3:26 p.m.
972,flightwise,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:30 a.m.,6:09 a.m.
973,flightwise,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:09 a.m.,10:52 a.m.
974,flightwise,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:00 p.m.,8:38 p.m.
975,flightwise,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,5:57 p.m.,6:30 p.m.
976,travelocity,AA-3859-IAH-ORD,7:10 a.m.,7:02 a.m.,9:40 a.m.,9:32 a.m.
977,travelocity,AA-518-MIA-JFK,6:40 a.m.,6:40 a.m.,9:25 a.m.,9:28 a.m.
978,travelocity,UA-397-JFK-SFO,8:00 a.m.,8:48 a.m.,11:55 a.m.,11:58 a.m.
979,travelocity,UA-3925-IAD-ORF,8:41 a.m.,9:00 a.m.,9:54 a.m.,9:43 a.m.
980,travelocity,AA-1733-ORD-PHX,7:45 p.m.,7:45 p.m.,10:30 p.m.,10:30 p.m.
981,travelocity,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
982,travelocity,AA-3-JFK-LAX,12:00 p.m.,11:54 a.m.,3:15 p.m.,3:16 p.m.
983,travelocity,UA-2830-MCO-CLT,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
984,travelocity,AA-1544-SAN-ORD,11:25 a.m.,11:20 a.m.,5:25 p.m.,4:56 p.m.
985,travelocity,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,6:55 a.m.,6:35 a.m.
986,travelocity,UA-414-LAX-SFO,6:00 a.m.,6:09 a.m.,7:23 a.m.,7:17 a.m.
987,travelocity,AA-3756-ORD-SLC,12:15 p.m.,12:10 p.m.,2:45 p.m.,2:50 p.m.
988,travelocity,UA-2726-FLL-PHL,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
989,travelocity,AA-3468-CVG-MIA,7:00 a.m.,7:04 a.m.,9:55 a.m.,9:45 a.m.
990,travelocity,UA-3515-IAD-MSP,8:15 a.m.,8:24 a.m.,10:06 a.m.,9:56 a.m.
991,travelocity,AA-484-DFW-MIA,4:15 p.m.,4:16 p.m.,7:55 p.m.,7:39 p.m.
992,travelocity,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
993,travelocity,AA-446-DFW-PHL,11:50 a.m.,11:54 a.m.,3:50 p.m.,4:09 p.m.
994,travelocity,AA-466-IAH-MIA,6:00 a.m.,5:58 a.m.,9:20 a.m.,9:05 a.m.
995,travelocity,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
996,travelocity,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
997,travelocity,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
998,travelocity,AA-1886-BOS-MIA,10:45 a.m.,10:42 a.m.,2:20 p.m.,1:40 p.m.
999,travelocity,AA-2957-DFW-CVG,7:55 a.m.,7:51 a.m.,11:05 a.m.,11:01 a.m.
